,ANI-FIS-3272501756.png,ANI-FIS-1333865549.png,ANI-FIS-3065878584.png,ANI-FIS-528610105.png,ANI-FIS-721256483.png,ANI-FIS-2634271037.png,ANI-FIS-2985465711.png,ANI-FIS-3830746353.png,ANI-FIS-3840726579.png,ANI-FIS-3289525458.png,ANI-FIS-3774743897.png,ANI-FIS-941868701.png,ANI-FIS-3318304668.png,ANI-FIS-3999779319.png,ANI-FIS-2879779681.png,ANI-FIS-4202169322.png,ANI-FIS-4212442282.png,ANI-FIS-971531242.png,ANI-FIS-3439292130.png,ANI-FIS-1937235070.png,ANI-FIS-321083669.png,ANI-FIS-4157951424.png,ANI-FIS-4041290355.png,ANI-FIS-3496523484.png,ANI-FIS-2480140398.png,ANI-FIS-562335448.png,ANI-FIS-1610411839.png,ANI-FIS-3873620486.png,ANI-FIS-1933356696.png,ANI-FIS-1931569018.png,ANI-FIS-3995243889.png,ANI-FIS-1661725191.png,ANI-FIS-1339187319.png,ANI-FIS-2903121281.png,ANI-FIS-1569113144.png,ANI-FIS-8455562.png,ANI-FIS-1103219471.png,ANI-FIS-2721914765.png,ANI-FIS-916352748.png,ANI-FIS-2514354327.png,ANI-FIS-2589087817.png,ANI-FIS-3718576134.png,ANI-FIS-3980939151.png,ANI-FIS-3786957408.png,ANI-FIS-3535491767.png,ANI-FIS-1682540201.png,ANI-FIS-1278951305.png,ANI-FIS-354244014.png,ANI-FIS-662020540.png,ANI-FIS-551222264.png,ANI-FIS-817354375.png,ANI-FIS-1806566623.png,ANI-FIS-566368778.png,ANI-FIS-3531428700.png,ANI-FIS-3269682177.png,ANI-FIS-1450553654.png,ANI-FIS-2330028438.png,ANI-FIS-3248054975.png,ANI-FIS-2409652745.png
ANI-FIS-3774743897.png,0.5638173818588257,0.5791341066360474,0.5349361896514893,0.5571900606155396,0.6467394232749939,0.6243898272514343,0.6174147129058838,0.6029697060585022,0.5668929815292358,0.5583755970001221,0.0,0.5532757639884949,0.5753471851348877,0.6649242043495178,0.5862170457839966,0.6434550881385803,0.5205097198486328,0.5397939085960388,0.6223893165588379,0.5548391938209534,0.6282774209976196,0.47640207409858704,0.6115853190422058,0.6163675785064697,0.6495255827903748,0.5513676404953003,0.5949249267578125,0.5769208073616028,0.5849093794822693,0.5383489727973938,0.570991039276123,0.5550171136856079,0.5466564893722534,0.5733579993247986,0.5305289030075073,0.6320860385894775,0.5737349987030029,0.5359892845153809,0.5671571493148804,0.5614295601844788,0.5916723012924194,0.5917442440986633,0.5467182993888855,0.5616878271102905,0.632049024105072,0.5746579170227051,0.5240935683250427,0.6300561428070068,0.5410717129707336,0.563609778881073,0.5485070943832397,0.6235918402671814,0.5521208643913269,0.5027896761894226,0.5132437348365784,0.5746972560882568,0.5460540056228638,0.517766535282135,0.6410249471664429
ANI-FIS-941868701.png,0.5432164072990417,0.6489022970199585,0.5303962230682373,0.5854734182357788,0.6547876596450806,0.6768704652786255,0.62530916929245,0.6584011912345886,0.628673791885376,0.6042616963386536,0.5532757639884949,0.0,0.5519300103187561,0.694299578666687,0.6390656232833862,0.644622266292572,0.5557820200920105,0.5278422832489014,0.6350647211074829,0.5998314619064331,0.6207065582275391,0.5663887858390808,0.632267415523529,0.641627848148346,0.6370770335197449,0.6011446714401245,0.6026509404182434,0.617842435836792,0.6536349058151245,0.5831025838851929,0.53536057472229,0.5238502025604248,0.5477980375289917,0.6196144223213196,0.5189157724380493,0.6345933675765991,0.623540997505188,0.5723575949668884,0.5894224047660828,0.5812800526618958,0.6445301175117493,0.6035629510879517,0.5939428806304932,0.5104765892028809,0.662911057472229,0.6064843535423279,0.5827198028564453,0.6445184350013733,0.5566674470901489,0.644230306148529,0.6183744072914124,0.5878740549087524,0.5368858575820923,0.5717294216156006,0.5458040237426758,0.5888875722885132,0.5968632698059082,0.5434991717338562,0.6048426032066345
ANI-FIS-3318304668.png,0.5558736324310303,0.6452714204788208,0.5513765811920166,0.6014245748519897,0.6187043190002441,0.6218665242195129,0.6349253058433533,0.6076695919036865,0.5888850688934326,0.5666755437850952,0.5753471851348877,0.5519300103187561,0.0,0.6515098810195923,0.6365331411361694,0.6298090219497681,0.5459476709365845,0.5077509880065918,0.620842456817627,0.6179092526435852,0.5760629177093506,0.5651997327804565,0.6038694977760315,0.6261115074157715,0.6268742084503174,0.599962592124939,0.5511701703071594,0.5364835262298584,0.631139874458313,0.5634371638298035,0.5105990767478943,0.5213223099708557,0.5279960036277771,0.6007703542709351,0.5141619443893433,0.6042085886001587,0.5843319296836853,0.5607607364654541,0.5801959037780762,0.5790830850601196,0.6291619539260864,0.5750174522399902,0.6194145679473877,0.5160845518112183,0.6205726861953735,0.6060088872909546,0.5958690643310547,0.6231518387794495,0.518246054649353,0.620045006275177,0.6005648970603943,0.5839313864707947,0.5365402698516846,0.5538157820701599,0.5146880745887756,0.5938947200775146,0.5601763129234314,0.5560894012451172,0.5744675993919373
ANI-FIS-3999779319.png,0.6247637271881104,0.656993567943573,0.655809223651886,0.65444415807724,0.5923513770103455,0.575241208076477,0.6104431748390198,0.5460743308067322,0.6385698914527893,0.6508663296699524,0.6649242043495178,0.694299578666687,0.6515098810195923,0.0,0.6156947612762451,0.613368034362793,0.6379165053367615,0.6525664329528809,0.5729950070381165,0.6674195528030396,0.5980967879295349,0.6491891741752625,0.5781619548797607,0.6038371920585632,0.6397448778152466,0.6396755576133728,0.6120427250862122,0.5838286876678467,0.6454532146453857,0.6319502592086792,0.6728022694587708,0.6603727340698242,0.669354259967804,0.6096620559692383,0.6529315114021301,0.5615042448043823,0.6149349808692932,0.6475786566734314,0.6363175511360168,0.6318031549453735,0.5994246602058411,0.6679180264472961,0.6563940048217773,0.6656618714332581,0.5743669271469116,0.6693090796470642,0.652593195438385,0.5870262384414673,0.6765758395195007,0.6575396060943604,0.6399661302566528,0.6463966369628906,0.6608918309211731,0.652132511138916,0.6682015657424927,0.6400223970413208,0.6471239924430847,0.6644954681396484,0.6151214241981506
ANI-FIS-2879779681.png,0.5646339654922485,0.5340688228607178,0.6185378432273865,0.5896059274673462,0.5414795279502869,0.5538772344589233,0.5537721514701843,0.5645524263381958,0.6218498945236206,0.6151798963546753,0.5862170457839966,0.6390656232833862,0.6365331411361694,0.6156947612762451,0.0,0.5611868500709534,0.6004987359046936,0.5947606563568115,0.587979793548584,0.6232815384864807,0.5737440586090088,0.5941967368125916,0.5537704825401306,0.5831904411315918,0.5681747794151306,0.5226945877075195,0.5472541451454163,0.5896420478820801,0.5514237284660339,0.5972648859024048,0.6224985122680664,0.6223678588867188,0.6108696460723877,0.5781561136245728,0.618480384349823,0.5719648599624634,0.5595362186431885,0.6154823303222656,0.6253232955932617,0.6004360318183899,0.5471347570419312,0.6267268657684326,0.6194709539413452,0.5836312770843506,0.5323931574821472,0.6361926794052124,0.6241132616996765,0.5280148386955261,0.6059587597846985,0.6088151931762695,0.5738793611526489,0.5942056179046631,0.5965730547904968,0.6088029146194458,0.6291691064834595,0.6383309364318848,0.6208431720733643,0.5748472809791565,0.624440610408783
ANI-FIS-4202169322.png,0.5528861284255981,0.607448935508728,0.6162198781967163,0.590933620929718,0.49906203150749207,0.5972731709480286,0.4806206226348877,0.5860738158226013,0.6569075584411621,0.6867977976799011,0.6434550881385803,0.644622266292572,0.6298090219497681,0.613368034362793,0.5611868500709534,0.0,0.6281141638755798,0.6226614713668823,0.5508425831794739,0.6477190256118774,0.5803395509719849,0.6214574575424194,0.5822109580039978,0.5830180644989014,0.5376299023628235,0.61832594871521,0.5836288332939148,0.5574357509613037,0.6490976810455322,0.6278386116027832,0.6301212310791016,0.6279935240745544,0.6332096457481384,0.582043468952179,0.6359972953796387,0.5121385455131531,0.5676628351211548,0.6498124599456787,0.6302278637886047,0.5719002485275269,0.5746097564697266,0.6723754405975342,0.6199030876159668,0.587077796459198,0.5888853073120117,0.6728566288948059,0.6293621063232422,0.5251684188842773,0.6434707641601562,0.667360782623291,0.6098409295082092,0.5472740530967712,0.6251882314682007,0.6448251605033875,0.6675276756286621,0.6575072407722473,0.6537547707557678,0.6302387118339539,0.5482978224754333
ANI-FIS-4212442282.png,0.5634181499481201,0.6292445063591003,0.5085204839706421,0.5619359612464905,0.6131110191345215,0.6061774492263794,0.6084156036376953,0.5811693072319031,0.545852541923523,0.5549048781394958,0.5205097198486328,0.5557820200920105,0.5459476709365845,0.6379165053367615,0.6004987359046936,0.6281141638755798,0.0,0.5366843938827515,0.5847027897834778,0.5722410082817078,0.6015146970748901,0.4963148236274719,0.6165108680725098,0.6013830900192261,0.6418293118476868,0.5512503981590271,0.5874850749969482,0.5425044298171997,0.5993873476982117,0.5292869210243225,0.5524178743362427,0.5451980829238892,0.5055675506591797,0.5413303971290588,0.5138334631919861,0.6004554033279419,0.5525954365730286,0.48874443769454956,0.5341593027114868,0.5576449632644653,0.5891466736793518,0.5740951299667358,0.5420984625816345,0.5821518898010254,0.6269721984863281,0.5738483667373657,0.528534471988678,0.5984505414962769,0.5255050659179688,0.578787088394165,0.5730876326560974,0.6024096608161926,0.5345348119735718,0.5044109225273132,0.4637916386127472,0.5498965978622437,0.5322731733322144,0.530911386013031,0.6124283671379089
ANI-FIS-971531242.png,0.5300127267837524,0.6236811876296997,0.5470727682113647,0.5882159471511841,0.6302815675735474,0.6129637360572815,0.6294611692428589,0.6044984459877014,0.5817996859550476,0.5449771285057068,0.5397939085960388,0.5278422832489014,0.5077509880065918,0.6525664329528809,0.5947606563568115,0.6226614713668823,0.5366843938827515,0.0,0.6243963837623596,0.6072750687599182,0.5867036581039429,0.5514847636222839,0.5907537341117859,0.624953031539917,0.628068208694458,0.5541802644729614,0.5297126173973083,0.5645098090171814,0.6126313209533691,0.5340068340301514,0.5076916217803955,0.5106296539306641,0.5256774425506592,0.5732754468917847,0.49629947543144226,0.5916872620582581,0.5841468572616577,0.5389083027839661,0.5831032991409302,0.5806148052215576,0.5910266637802124,0.5340191125869751,0.5898059010505676,0.5098317265510559,0.6130775213241577,0.557356059551239,0.5645870566368103,0.6205769777297974,0.5085441470146179,0.6012097001075745,0.5790644288063049,0.5849698185920715,0.4904458224773407,0.5557982921600342,0.523059070110321,0.593502938747406,0.5314618349075317,0.5110151767730713,0.6119208335876465
ANI-FIS-3439292130.png,0.5856937170028687,0.6335145831108093,0.5840274095535278,0.5974715948104858,0.5578725934028625,0.5767792463302612,0.5203067660331726,0.5460135340690613,0.60359787940979,0.673234760761261,0.6223893165588379,0.6350647211074829,0.620842456817627,0.5729950070381165,0.587979793548584,0.5508425831794739,0.5847027897834778,0.6243963837623596,0.0,0.637410581111908,0.6038656830787659,0.596150279045105,0.5509569048881531,0.5168619751930237,0.5768546462059021,0.6215420961380005,0.5866941213607788,0.5673641562461853,0.6543248295783997,0.6194145679473877,0.6395332217216492,0.6238694190979004,0.6341970562934875,0.5780819654464722,0.6002878546714783,0.5471323132514954,0.5660696625709534,0.6172428727149963,0.6039185523986816,0.5773620009422302,0.5679712295532227,0.6552107930183411,0.614719569683075,0.6343252658843994,0.5821882486343384,0.6592130661010742,0.593132734298706,0.5520625114440918,0.6583820581436157,0.656602144241333,0.6252123117446899,0.5941845178604126,0.6106769442558289,0.6292755603790283,0.6068594455718994,0.6147992014884949,0.6322182416915894,0.6403278112411499,0.5665537118911743
ANI-FIS-1937235070.png,0.6163741946220398,0.5880857706069946,0.5578892827033997,0.558211088180542,0.6578285694122314,0.6479763388633728,0.6381911039352417,0.6346882581710815,0.609220027923584,0.5601639747619629,0.5548391938209534,0.5998314619064331,0.6179092526435852,0.6674195528030396,0.6232815384864807,0.6477190256118774,0.5722410082817078,0.6072750687599182,0.637410581111908,0.0,0.625435471534729,0.5589845776557922,0.6473309993743896,0.6329948306083679,0.650921106338501,0.575613260269165,0.6093447804450989,0.5815158486366272,0.575151264667511,0.557723343372345,0.5900580883026123,0.5986679792404175,0.5915118455886841,0.589647650718689,0.5973290801048279,0.6604508757591248,0.5883100628852844,0.5721508264541626,0.587361216545105,0.5814850330352783,0.6142051219940186,0.5860413908958435,0.5749859809875488,0.5941721200942993,0.6401933431625366,0.5847450494766235,0.542169451713562,0.6305344700813293,0.5815296173095703,0.5728952288627625,0.5407500863075256,0.6280235648155212,0.6031252145767212,0.5510311126708984,0.5739616751670837,0.5994411110877991,0.5944708585739136,0.5568304061889648,0.6571115255355835
